Coverage,Length,Time,DGP,Method,Algorithm
0.91,3.9728162591374274,0.052570793569973136,Nonlinear,LOO-StabCP,SGD
0.91,3.239340487788322,0.8335648442806266,Nonlinear,OracleCP,SGD
0.91,3.2475353037647094,40.812900750095466,Nonlinear,FullCP,SGD
0.91,3.3281491532777707,0.004854761336216148,Nonlinear,SplitCP,SGD
0.91,3.3800760652719766,0.9810241548766426,Nonlinear,RO-StabCP,SGD
0.91,3.3417048039815116,0.08520686858137834,Nonlinear,LOO-StabCP,SGD
0.8,3.3462169548361818,4.576186303905272,Nonlinear,OracleCP,SGD
0.8,3.3777858155060647,55.35617223671166,Nonlinear,FullCP,SGD
0.91,4.34791883903012,0.00485011563158819,Nonlinear,SplitCP,SGD
0.8,3.5469275601065937,1.116032977069731,Nonlinear,RO-StabCP,SGD
0.8,3.5060215753241515,0.05225488565527199,Nonlinear,LOO-StabCP,SGD
0.91,4.258635322692193,1.012192187225613,Nonlinear,OracleCP,SGD
0.91,4.196630432984548,42.103542535607005,Nonlinear,FullCP,SGD
0.79,3.1097178505334595,0.0049848410657989724,Nonlinear,SplitCP,SGD
0.92,4.3771187419517705,0.8382291317270965,Nonlinear,RO-StabCP,SGD
0.91,4.338396641819091,0.052784495982859204,Nonlinear,LOO-StabCP,SGD
0.87,3.4305076501332996,0.9907940717092383,Nonlinear,OracleCP,SGD
0.87,3.3987522860430657,41.95948852650328,Nonlinear,FullCP,SGD
0.92,3.9652015123945015,0.004929092610263476,Nonlinear,SplitCP,SGD
0.87,3.5291212217361227,1.0129540827845982,Nonlinear,RO-StabCP,SGD
0.87,3.4893450452706674,0.0529842612818614,Nonlinear,LOO-StabCP,SGD
0.88,3.4575842902950877,0.9733215766034882,Nonlinear,OracleCP,SGD
0.88,3.4356788505897566,42.87502682894422,Nonlinear,FullCP,SGD
0.91,3.8100686336767415,0.015395865137052931,Nonlinear,SplitCP,SGD
0.88,3.55182344161498,0.7094501994400997,Nonlinear,RO-StabCP,SGD
0.88,3.513902568087653,0.22620400403990473,Nonlinear,LOO-StabCP,SGD
0.96,4.026306260754834,0.7487900262296483,Nonlinear,OracleCP,SGD
0.96,4.066503871904303,42.23138303555915,Nonlinear,FullCP,SGD
0.9,3.403159873562171,0.005026652407450595,Nonlinear,SplitCP,SGD
0.96,4.165301018333975,0.7735516318966646,Nonlinear,RO-StabCP,SGD
0.96,4.126005355997905,0.1491875127176164,Nonlinear,LOO-StabCP,SGD
0.94,3.969701441984954,1.0309515425133076,Nonlinear,OracleCP,SGD
0.94,4.048193891995667,60.93115251569551,Nonlinear,FullCP,SGD
0.98,4.582744524418095,0.004947675428775308,Nonlinear,SplitCP,SGD
0.95,4.221906380222154,0.8224058617642713,Nonlinear,RO-StabCP,SGD
0.94,4.182462456573631,0.06450096305456937,Nonlinear,LOO-StabCP,SGD
0.91,3.233850056173178,0.7568967808054351,Nonlinear,OracleCP,SGD
0.9,3.4553634509818845,35.62079621802478,Nonlinear,FullCP,SGD
0.96,4.0769340535198895,0.005124212204637714,Nonlinear,SplitCP,SGD
0.91,3.5795737296219374,0.948652885029031,Nonlinear,RO-StabCP,SGD
0.91,3.537309195090858,0.057639257319075356,Nonlinear,LOO-StabCP,SGD
0.86,3.4744097021080247,0.9343905718211998,Nonlinear,OracleCP,SGD
0.85,3.5119883740818305,39.607544810143985,Nonlinear,FullCP,SGD
0.89,4.021029249385694,0.028134387226913866,Nonlinear,SplitCP,SGD
0.86,3.6161778224047727,0.9631800034006558,Nonlinear,RO-StabCP,SGD
0.86,3.575823992095814,0.05288205578004632,Nonlinear,LOO-StabCP,SGD
0.89,3.503130510003345,1.059150969605013,Nonlinear,OracleCP,SGD
0.88,3.4620329103174314,59.39883188402835,Nonlinear,FullCP,SGD
0.89,3.5315196889412706,0.027047292343971685,Nonlinear,SplitCP,SGD
0.9,3.5876550774099525,0.9585342987726977,Nonlinear,RO-StabCP,SGD
0.89,3.5473603455234413,0.05284489014302266,Nonlinear,LOO-StabCP,SGD
0.89,3.8505302297395714,0.8706468586209876,Nonlinear,OracleCP,SGD
0.88,3.8315126971755284,37.01057734029693,Nonlinear,FullCP,SGD
0.89,3.9248764403652894,0.005008069588938763,Nonlinear,SplitCP,SGD
0.9,3.980667176906722,1.1650544523039443,Nonlinear,RO-StabCP,SGD
0.89,3.9409988357146646,0.05300284410037324,Nonlinear,LOO-StabCP,SGD
0.89,3.639527509231434,1.0398666496943592,Nonlinear,OracleCP,SGD
0.87,3.56658043709213,43.411995952662124,Nonlinear,FullCP,SGD
0.93,3.8746420992401798,0.005110275090753839,Nonlinear,SplitCP,SGD
0.89,3.7184196887937553,0.8381548004530491,Nonlinear,RO-StabCP,SGD
0.89,3.6796455380646993,0.05274733034583554,Nonlinear,LOO-StabCP,SGD
0.88,3.6287868783709145,0.8394555977488773,Nonlinear,OracleCP,SGD
0.85,3.6424156505186587,40.2687261384996,Nonlinear,FullCP,SGD
0.89,3.74319794219846,0.005026652407450595,Nonlinear,SplitCP,SGD
0.89,3.8053727114752047,0.8512835617316585,Nonlinear,RO-StabCP,SGD
0.89,3.7616794939143428,0.05262189632088068,Nonlinear,LOO-StabCP,SGD
0.98,4.2967694302091015,0.9580790197191579,Nonlinear,OracleCP,SGD
0.98,4.3169027962950555,35.38149597263866,Nonlinear,FullCP,SGD
0.98,4.306103060311446,0.0049848410657989724,Nonlinear,SplitCP,SGD
0.98,4.413753782289221,0.6511698348823661,Nonlinear,RO-StabCP,SGD
0.98,4.375673710705603,0.05303536403276894,Nonlinear,LOO-StabCP,SGD
0.79,3.2067807238188255,0.9747199336965036,Nonlinear,OracleCP,SGD
0.78,3.29380012772083,45.194933766189116,Nonlinear,FullCP,SGD
0.65,2.672785062417769,0.004947675428775308,Nonlinear,SplitCP,SGD
0.8,3.451315986848959,0.6536227669259279,Nonlinear,RO-StabCP,SGD
0.79,3.4124293668645667,0.0520876402886655,Nonlinear,LOO-StabCP,SGD
0.88,3.8150353444025638,0.902706866258526,Nonlinear,OracleCP,SGD
0.86,3.8752761840199366,39.61518699425698,Nonlinear,FullCP,SGD
0.92,4.349988314001675,0.008167148735950227,Nonlinear,SplitCP,SGD
0.89,4.014328705636157,0.8490814977380063,Nonlinear,RO-StabCP,SGD
0.89,3.9741088632822166,0.052264177064527906,Nonlinear,LOO-StabCP,SGD
0.92,3.846999268618722,1.0480291527256813,Nonlinear,OracleCP,SGD
0.92,3.8312861750076412,44.838975231890345,Nonlinear,FullCP,SGD
0.94,4.103881615664497,0.004887281268611854,Nonlinear,SplitCP,SGD
0.92,3.966674690128792,1.10907371153705,Nonlinear,RO-StabCP,SGD
0.92,3.9271040246529427,0.05297961557723344,Nonlinear,LOO-StabCP,SGD
0.94,3.866160333609761,0.8367471519507778,Nonlinear,OracleCP,SGD
0.94,3.9850859251423913,29.32568061895652,Nonlinear,FullCP,SGD
0.98,4.565508057030224,0.004910509791751644,Nonlinear,SplitCP,SGD
0.95,4.109818658625365,0.6961030900439762,Nonlinear,RO-StabCP,SGD
0.94,4.06687861133593,0.05216197156271283,Nonlinear,LOO-StabCP,SGD
0.84,3.590410182930971,0.9914584074710363,Nonlinear,OracleCP,SGD
0.83,3.547630962153039,39.28280076524047,Nonlinear,FullCP,SGD
0.9,3.936731784034141,0.005342560322151742,Nonlinear,SplitCP,SGD
0.85,3.6884594012537786,0.844036262512044,Nonlinear,RO-StabCP,SGD
0.84,3.649538041590118,0.05274733034583554,Nonlinear,LOO-StabCP,SGD
0.94,4.096960774704674,0.8774295873778063,Nonlinear,OracleCP,SGD
0.94,4.07494441484066,37.33134930774355,Nonlinear,FullCP,SGD
0.94,4.438641372943454,0.00506381804447426,Nonlinear,SplitCP,SGD
0.94,4.194287980012302,1.055044166713898,Nonlinear,RO-StabCP,SGD
0.94,4.15377966478666,0.052459296658902144,Nonlinear,LOO-StabCP,SGD
0.92,3.772100830199865,1.0086893259361327,Nonlinear,OracleCP,SGD
0.91,3.745451930933673,44.012457921530334,Nonlinear,FullCP,SGD
0.9,3.628864590698524,0.004854761336216148,Nonlinear,SplitCP,SGD
0.94,3.867352892868266,0.7356380364278992,Nonlinear,RO-StabCP,SGD
0.93,3.8279559133057215,0.25097025541154905,Nonlinear,LOO-StabCP,SGD
0.88,3.5102811928565067,0.9181538341464864,Nonlinear,OracleCP,SGD
0.87,3.5584476924213546,47.15913303718515,Nonlinear,FullCP,SGD
0.88,3.642793770086456,0.007093990966891921,Nonlinear,SplitCP,SGD
0.88,3.701899020535283,1.0804701081427124,Nonlinear,RO-StabCP,SGD
0.88,3.6638596750272283,0.052477879477413975,Nonlinear,LOO-StabCP,SGD
0.95,3.7406563996665083,1.0302546868191138,Nonlinear,OracleCP,SGD
0.93,3.925602559723487,35.408691927530725,Nonlinear,FullCP,SGD
0.95,4.2444109518407425,0.004947675428775308,Nonlinear,SplitCP,SGD
0.95,4.053479531428107,0.8464288003954423,Nonlinear,RO-StabCP,SGD
0.95,4.012754893360014,0.05218520008585262,Nonlinear,LOO-StabCP,SGD
0.88,3.6517501003752604,0.8190888286599093,Nonlinear,OracleCP,SGD
0.87,3.800470103736243,43.08191399314108,Nonlinear,FullCP,SGD
0.93,4.551522603810173,0.005008069588938763,Nonlinear,SplitCP,SGD
0.9,3.918617558886367,0.8835712088959669,Nonlinear,RO-StabCP,SGD
0.88,3.876309693709105,0.05278914168748716,Nonlinear,LOO-StabCP,SGD
0.88,3.1359880242732503,0.9783250004877989,Nonlinear,OracleCP,SGD
0.86,3.2116108828035537,53.1117765824896,Nonlinear,FullCP,SGD
0.78,2.733416229847387,0.005049880930590386,Nonlinear,SplitCP,SGD
0.9,3.3523629120666683,0.8580616447838493,Nonlinear,RO-StabCP,SGD
0.89,3.310097270657053,0.05261260491162476,Nonlinear,LOO-StabCP,SGD
0.94,3.419518287428038,0.7947128164770135,Nonlinear,OracleCP,SGD
0.94,3.4162757025281616,43.1408726305745,Nonlinear,FullCP,SGD
0.94,3.4397146071450613,0.0048733441547279795,Nonlinear,SplitCP,SGD
0.94,3.503574364439834,0.9964107286044396,Nonlinear,RO-StabCP,SGD
0.94,3.464672879304145,0.053588202883495945,Nonlinear,LOO-StabCP,SGD
0.89,3.8120770964168402,0.8822286002584869,Nonlinear,OracleCP,SGD
0.89,3.76767964750873,40.35111306437181,Nonlinear,FullCP,SGD
0.85,3.5108063616246827,0.004966258247287141,Nonlinear,SplitCP,SGD
0.89,3.9124174400642677,0.9786362626978722,Nonlinear,RO-StabCP,SGD
0.89,3.8735536739565157,0.09126486741623561,Nonlinear,LOO-StabCP,SGD
