Coverage,Length,Time,DGP,Method,Algorithm,LogTime
0.92,3.7002432265090532,0.0037758350372314453,Nonlinear,SplitCP,SGD,-2.4229869878869654
0.92,3.797330556629887,0.502734899520874,Nonlinear,RO-StabCP,SGD,-0.2986609652926298
0.92,3.7391622683781702,0.007049083709716797,Nonlinear,LOO-StabCP,SGD,-2.1518673320406903
0.79,3.4525121368483354,0.44475221633911133,Nonlinear,OracleCP,SGD,-0.3518818790136883
0.79,3.433381443503838,9.945411205291748,Nonlinear,FullCP,SGD,0.9976227442726407
0.7,3.041438160050508,0.0025606155395507812,Nonlinear,SplitCP,SGD,-2.5916556232440495
0.8,3.589381667306968,0.454010009765625,Nonlinear,RO-StabCP,SGD,-0.34293457194894555
0.79,3.5292353063645474,0.00920414924621582,Nonlinear,LOO-StabCP,SGD,-2.03601634781712
0.88,3.761170217429091,0.6398839950561523,Nonlinear,OracleCP,SGD,-0.19389875238087573
0.85,3.7293943038998094,10.190606117248535,Nonlinear,FullCP,SGD,1.0082000157579443
0.87,3.7402229288227584,0.0034360885620117188,Nonlinear,SplitCP,SGD,-2.4639356511570556
0.88,3.8898091345942807,0.7109489440917969,Nonlinear,RO-StabCP,SGD,-0.1481615864648272
0.88,3.8319301292623242,0.007301807403564453,Nonlinear,LOO-StabCP,SGD,-2.1365696264222125
0.89,3.5596693404148,0.46615099906921387,Nonlinear,OracleCP,SGD,-0.3314733806487975
0.89,3.5878799578975373,10.7777578830719,Nonlinear,FullCP,SGD,1.032528423161759
0.95,4.5892283814501775,0.0024988651275634766,Nonlinear,SplitCP,SGD,-2.602257183623708
0.9,3.742917895302292,0.4982762336730957,Nonlinear,RO-StabCP,SGD,-0.3025298269184083
0.89,3.6784579135369153,0.010348796844482422,Nonlinear,LOO-StabCP,SGD,-1.9851101385331889
0.9,3.3825454276690645,0.495089054107666,Nonlinear,OracleCP,SGD,-0.30531667535138773
0.9,3.3454858226156374,10.622720003128052,Nonlinear,FullCP,SGD,1.0262357343631145
0.88,3.1008813522661387,0.002732992172241211,Nonlinear,SplitCP,SGD,-2.563361612199515
0.9,3.5218108212404275,0.5138828754425049,Nonlinear,RO-StabCP,SGD,-0.2891358544392486
0.9,3.461583061462714,0.012550830841064453,Nonlinear,LOO-StabCP,SGD,-1.9013275237649152
0.84,3.258316446237359,0.5077419281005859,Nonlinear,OracleCP,SGD,-0.29435697212648226
0.8,3.319093692465301,9.741143941879272,Nonlinear,FullCP,SGD,0.988609960828675
0.77,3.0491623376629904,0.008151769638061523,Nonlinear,SplitCP,SGD,-2.088748101613541
0.84,3.474750588659719,0.5318231582641602,Nonlinear,RO-StabCP,SGD,-0.27423275521927926
0.84,3.4133309788249004,0.007894039154052734,Nonlinear,LOO-StabCP,SGD,-2.1027007238555178
0.94,3.260574757795534,0.49708008766174316,Nonlinear,OracleCP,SGD,-0.3035736337466058
0.93,3.4398876176985955,10.020071744918823,Nonlinear,FullCP,SGD,1.0008708311430832
0.9,3.202782598603542,0.004101991653442383,Nonlinear,SplitCP,SGD,-2.3870052276506373
0.94,3.605939652212694,0.46985411643981934,Nonlinear,RO-StabCP,SGD,-0.32803696389372916
0.94,3.5417140084346754,0.005820274353027344,Nonlinear,LOO-StabCP,SGD,-2.2350565433230307
0.97,4.209507879562585,0.512336015701294,Nonlinear,OracleCP,SGD,-0.29044511343744334
0.97,4.259755949843461,7.872950077056885,Nonlinear,FullCP,SGD,0.8961374975581816
0.98,4.807577185678157,0.002541065216064453,Nonlinear,SplitCP,SGD,-2.594984188702693
0.97,4.449576314844653,0.7896742820739746,Nonlinear,RO-StabCP,SGD,-0.10255200575701925
0.97,4.390734604339375,0.005918025970458984,Nonlinear,LOO-StabCP,SGD,-2.2278231333284304
0.96,4.1094047440839585,0.4896681308746338,Nonlinear,OracleCP,SGD,-0.310098160298045
0.96,4.141378759535208,7.656469106674194,Nonlinear,FullCP,SGD,0.8840285345126072
0.97,4.21265420531935,0.0024831295013427734,Nonlinear,SplitCP,SGD,-2.6050006303238216
0.98,4.298758303770156,0.49727296829223633,Nonlinear,RO-StabCP,SGD,-0.30340514832980486
0.97,4.237506968898825,0.005795001983642578,Nonlinear,LOO-StabCP,SGD,-2.2369464110403543
0.85,3.528285185821687,0.5052969455718994,Nonlinear,OracleCP,SGD,-0.29645332698496113
0.84,3.5515658692212124,9.912177801132202,Nonlinear,FullCP,SGD,0.9961690836583654
0.95,4.809748819762108,0.002549886703491211,Nonlinear,SplitCP,SGD,-2.5934791157000396
0.87,3.7056233579980766,0.4448580741882324,Nonlinear,RO-StabCP,SGD,-0.3517785225654863
0.85,3.6423780223580793,0.005902767181396484,Nonlinear,LOO-StabCP,SGD,-2.2289443460061142
0.9,3.3631160293711897,0.5943558216094971,Nonlinear,OracleCP,SGD,-0.22595347909986938
0.9,3.5193881760395582,15.79672884941101,Nonlinear,FullCP,SGD,1.1985671635536732
0.84,3.077009056854525,0.002512693405151367,Nonlinear,SplitCP,SGD,-2.599860500095898
0.9,3.628931209563354,0.532379150390625,Nonlinear,RO-StabCP,SGD,-0.27377896117558825
0.9,3.5711279746493396,0.0059549808502197266,Nonlinear,LOO-StabCP,SGD,-2.225119630765129
0.88,3.383794989390629,0.5003008842468262,Nonlinear,OracleCP,SGD,-0.3007687295307866
0.86,3.4351446664870866,12.439094066619873,Nonlinear,FullCP,SGD,1.0947887520433284
0.89,3.5754076916965523,0.0025773048400878906,Nonlinear,SplitCP,SGD,-2.588834210654276
0.89,3.5922801959205475,0.4907388687133789,Nonlinear,RO-StabCP,SGD,-0.3091495425912932
0.89,3.53161423054358,0.008259773254394531,Nonlinear,LOO-StabCP,SGD,-2.083031874679241
0.85,3.3672856970722633,0.6422741413116455,Nonlinear,OracleCP,SGD,-0.1922795628243402
0.85,3.405744451734921,13.382115840911865,Nonlinear,FullCP,SGD,1.1265247849852782
0.94,4.668804204738336,0.006543159484863281,Nonlinear,SplitCP,SGD,-2.184212493953213
0.85,3.5539713500071377,0.5431280136108398,Nonlinear,RO-StabCP,SGD,-0.26509779646561993
0.85,3.4947447403100593,0.01517486572265625,Nonlinear,LOO-StabCP,SGD,-1.8188751431632448
0.89,3.6916340695441363,0.5037977695465088,Nonlinear,OracleCP,SGD,-0.29774375957666654
0.89,3.6520829640140704,9.553704023361206,Nonlinear,FullCP,SGD,0.9801717825814046
0.91,3.9312137089718195,0.002530813217163086,Nonlinear,SplitCP,SGD,-2.5967399061055687
0.9,3.8329610404891223,0.5098710060119629,Nonlinear,RO-StabCP,SGD,-0.2925396836336801
0.89,3.768300247185083,0.0058939456939697266,Nonlinear,LOO-StabCP,SGD,-2.229593869999147
0.91,3.870508365584721,0.5465819835662842,Nonlinear,OracleCP,SGD,-0.26234468762085444
0.9,3.988028157666771,9.916929006576538,Nonlinear,FullCP,SGD,0.9963772042122927
0.91,4.053034819865771,0.0025260448455810547,Nonlinear,SplitCP,SGD,-2.597558943560773
0.91,4.148667546585357,0.5604729652404785,Nonlinear,RO-StabCP,SGD,-0.2514453310262668
0.91,4.0876090979972615,0.010039091110229492,Nonlinear,LOO-StabCP,SGD,-1.9983056042905727
0.89,3.8210313299299927,0.5737130641937256,Nonlinear,OracleCP,SGD,-0.24130526055394352
0.89,3.819448395977604,10.78847885131836,Nonlinear,FullCP,SGD,1.0329602145578183
0.86,3.6382491473484517,0.0024988651275634766,Nonlinear,SplitCP,SGD,-2.602257183623708
0.89,3.964786735416476,0.5237340927124023,Nonlinear,RO-StabCP,SGD,-0.2808891545786587
0.89,3.907978977240957,0.012334108352661133,Nonlinear,LOO-StabCP,SGD,-1.9088922407032818
0.9,3.4250107481883743,0.5389368534088135,Nonlinear,OracleCP,SGD,-0.26846211760114996
0.9,3.422498919471459,10.743850946426392,Nonlinear,FullCP,SGD,1.0311599745681834
0.9,3.4783192808020647,0.005599021911621094,Nonlinear,SplitCP,SGD,-2.2518878329019603
0.91,3.584462678472777,0.4937140941619873,Nonlinear,RO-StabCP,SGD,-0.3065244747059128
0.9,3.5199037376542814,0.007378816604614258,Nonlinear,LOO-StabCP,SGD,-2.1320132836100316
0.91,3.5175178422109985,0.4651069641113281,Nonlinear,OracleCP,SGD,-0.33244715768805755
0.91,3.604233697544783,8.535648822784424,Nonlinear,FullCP,SGD,0.9312365388596825
0.89,3.412294103125459,0.003384828567504883,Nonlinear,SplitCP,SGD,-2.470463322273377
0.95,3.7458018900300982,0.5232110023498535,Nonlinear,RO-StabCP,SGD,-0.2813231320202013
0.92,3.687888730373313,0.006994962692260742,Nonlinear,LOO-StabCP,SGD,-2.1552145974821606
0.94,3.868425353974148,0.4686160087585449,Nonlinear,OracleCP,SGD,-0.32918287921165174
0.94,4.046170247828332,10.971487998962402,Nonlinear,FullCP,SGD,1.0402655323982555
0.96,4.634843914449303,0.0025589466094970703,Nonlinear,SplitCP,SGD,-2.591938775247124
0.94,4.265474589330971,0.543036937713623,Nonlinear,RO-StabCP,SGD,-0.2651706284229393
0.94,4.20849688933945,0.006871938705444336,Nonlinear,LOO-StabCP,SGD,-2.162920722868027
0.85,3.562577101051824,0.42783164978027344,Nonlinear,OracleCP,SGD,-0.3687270906936786
0.85,3.575936469781061,8.436446189880371,Nonlinear,FullCP,SGD,0.926159540801747
0.85,3.531112132538161,0.002511739730834961,Nonlinear,SplitCP,SGD,-2.6000253646634675
0.85,3.6911415985370373,0.4312589168548584,Nonlinear,RO-StabCP,SGD,-0.3652619122066099
0.85,3.6309571470334725,0.005902767181396484,Nonlinear,LOO-StabCP,SGD,-2.2289443460061142
0.89,3.77484414317966,0.44058704376220703,Nonlinear,OracleCP,SGD,-0.3559682781914069
0.89,3.9059126340544386,7.8959972858428955,Nonlinear,FullCP,SGD,0.8974069903779359
0.94,4.201616144429748,0.0025463104248046875,Nonlinear,SplitCP,SGD,-2.594088651915049
0.91,4.081956783266476,0.5723762512207031,Nonlinear,RO-StabCP,SGD,-0.2423183940907532
0.89,4.0225072807006494,0.007313966751098633,Nonlinear,LOO-StabCP,SGD,-2.135847018272956
0.81,3.3807939351392777,0.42217516899108887,Nonlinear,OracleCP,SGD,-0.37450731410577476
0.81,3.413024806355846,5.992243051528931,Nonlinear,FullCP,SGD,0.7775894204786389
0.81,3.552635974274065,0.0025031566619873047,Nonlinear,SplitCP,SGD,-2.6015119688865918
0.81,3.5429412897008006,0.42252421379089355,Nonlinear,RO-StabCP,SGD,-0.37414839768601654
0.81,3.4821271018353075,0.005860805511474609,Nonlinear,LOO-StabCP,SGD,-2.2320426902708004
0.88,3.6301171589886674,0.4269521236419678,Nonlinear,OracleCP,SGD,-0.3696208219394854
0.88,3.6128706609760473,9.121509790420532,Nonlinear,FullCP,SGD,0.9600667286113476
0.98,5.291097585760872,0.008501052856445312,Nonlinear,SplitCP,SGD,-2.0705272835294664
0.88,3.784828075151673,0.41854000091552734,Nonlinear,RO-StabCP,SGD,-0.3782630290764394
0.88,3.719037287930464,0.014355182647705078,Nonlinear,LOO-StabCP,SGD,-1.8429912774004382
0.92,3.5651207219482255,0.4549062252044678,Nonlinear,OracleCP,SGD,-0.3420781199881359
0.92,3.8177545265516493,9.868344068527222,Nonlinear,FullCP,SGD,0.9942442831421598
0.83,2.981649484117548,0.0032248497009277344,Nonlinear,SplitCP,SGD,-2.4914905215182626
0.93,3.919078931994079,0.47423219680786133,Nonlinear,RO-StabCP,SGD,-0.3240089640201852
0.92,3.857925985972071,0.005886077880859375,Nonlinear,LOO-StabCP,SGD,-2.230173995888513
0.96,3.943426699027608,0.4166419506072998,Nonlinear,OracleCP,SGD,-0.3802370041913838
0.95,3.9777288238371513,6.185256004333496,Nonlinear,FullCP,SGD,0.7913576795461392
0.98,4.420759495857407,0.010850906372070312,Nonlinear,SplitCP,SGD,-1.9645339838478713
0.96,4.155544877759646,0.3986978530883789,Nonlinear,RO-StabCP,SGD,-0.39935610292396256
0.96,4.094516008213169,0.00585484504699707,Nonlinear,LOO-StabCP,SGD,-2.2324845943789158
0.89,3.6237038686021354,0.4074559211730957,Nonlinear,OracleCP,SGD,-0.3899193666214695
0.89,3.678219851799747,5.79080605506897,Nonlinear,FullCP,SGD,0.7627390198420563
0.89,3.7318822372700473,0.002508878707885742,Nonlinear,SplitCP,SGD,-2.6005203342091945
0.9,3.8355356225157835,0.4020729064941406,Nonlinear,RO-StabCP,SGD,-0.3956951906536755
0.89,3.7794474919276535,0.0058519840240478516,Nonlinear,LOO-StabCP,SGD,-2.232696868171698
0.89,3.242229238959194,0.4029221534729004,Nonlinear,OracleCP,SGD,-0.39477885356834547
0.89,3.2350682580567427,7.279904127120972,Nonlinear,FullCP,SGD,0.8621256598986835
0.85,3.0878965039163866,0.0025157928466796875,Nonlinear,SplitCP,SGD,-2.5993251220692772
0.89,3.376933589185361,0.40770888328552246,Nonlinear,RO-StabCP,SGD,-0.3896498259041002
0.89,3.316866913477846,0.0058040618896484375,Nonlinear,LOO-StabCP,SGD,-2.2362679652574755
0.91,3.7126535646768826,0.4120509624481201,Nonlinear,OracleCP,SGD,-0.3850490671191469
0.91,3.8106456725327713,6.973429203033447,Nonlinear,FullCP,SGD,0.8434463961345904
0.89,3.655847376855759,0.002536296844482422,Nonlinear,SplitCP,SGD,-2.5957999186230247
0.91,4.011758811465542,0.45065784454345703,Nonlinear,RO-StabCP,SGD,-0.3461530648232102
0.91,3.955829461903466,0.005881071090698242,Nonlinear,LOO-StabCP,SGD,-2.2305435707915766
0.85,3.1477143326922867,0.40921592712402344,Nonlinear,OracleCP,SGD,-0.38804747142257423
0.84,3.108704678314466,7.949315786361694,Nonlinear,FullCP,SGD,0.9003297496633443
0.83,2.9160712848146515,0.0025038719177246094,Nonlinear,SplitCP,SGD,-2.601387890656548
0.87,3.2905611254884404,0.4072139263153076,Nonlinear,RO-StabCP,SGD,-0.3901773779736792
0.86,3.23042603652982,0.006785154342651367,Nonlinear,LOO-StabCP,SGD,-2.1684402689475846
0.89,3.3096213634100007,0.5196008682250977,Nonlinear,OracleCP,SGD,-0.28433013191568807
0.88,3.358423628670577,7.353440999984741,Nonlinear,FullCP,SGD,0.8664906122272484
0.86,3.2450561067761297,0.002557992935180664,Nonlinear,SplitCP,SGD,-2.5921006593164306
0.89,3.4900296803845317,0.4180338382720947,Nonlinear,RO-StabCP,SGD,-0.3787885622918359
0.89,3.4322090903025035,0.014065265655517578,Nonlinear,LOO-StabCP,SGD,-1.8518520607518323
0.88,3.6335324926976718,0.4830179214477539,Nonlinear,OracleCP,SGD,-0.31603675529098185
0.88,3.665879272747325,6.784540891647339,Nonlinear,FullCP,SGD,0.8315204643803863
0.95,4.908468687541234,0.0025107860565185547,Nonlinear,SplitCP,SGD,-2.6001902918398168
0.9,3.765772356582549,0.4109070301055908,Nonlinear,RO-StabCP,SGD,-0.3862564284389136
0.89,3.705162874947897,0.005853176116943359,Nonlinear,LOO-StabCP,SGD,-2.232608408148599
0.98,4.015549623156126,0.40573787689208984,Nonlinear,OracleCP,SGD,-0.39175444766322154
0.97,4.274004218965103,5.688533067703247,Nonlinear,FullCP,SGD,0.7550002870034318
0.92,3.5904360831325604,0.0025153160095214844,Nonlinear,SplitCP,SGD,-2.599407444973875
0.98,4.431105278602113,0.42094898223876953,Nonlinear,RO-StabCP,SGD,-0.37577053617096384
0.98,4.370091929010189,0.005872964859008789,Nonlinear,LOO-StabCP,SGD,-2.231142597758138
0.91,3.4393584286718375,0.4127650260925293,Nonlinear,OracleCP,SGD,-0.38429710793727406
0.91,3.594648664608599,7.924054145812988,Nonlinear,FullCP,SGD,0.8989474344520039
0.9,3.4194767675148308,0.0025348663330078125,Nonlinear,SplitCP,SGD,-2.596044936672911
0.91,3.7824109112665214,0.40741682052612305,Nonlinear,RO-StabCP,SGD,-0.3899610447740524
0.91,3.7204235670996884,0.00588226318359375,Nonlinear,LOO-StabCP,SGD,-2.230455548236723
0.81,3.072053562569761,0.40953707695007324,Nonlinear,OracleCP,SGD,-0.387706773791478
0.81,3.003488800159395,8.14110016822815,Nonlinear,FullCP,SGD,0.9106830983419091
0.83,3.4186588372268667,0.0025169849395751953,Nonlinear,SplitCP,SGD,-2.599119383052732
0.81,3.1971474682033985,0.4043691158294678,Nonlinear,RO-StabCP,SGD,-0.3932220215702489
0.81,3.1397952332788126,0.005849123001098633,Nonlinear,LOO-StabCP,SGD,-2.23290924577008
0.84,3.1895756804490465,0.4045891761779785,Nonlinear,OracleCP,SGD,-0.3929857399266942
0.84,3.216207787134237,7.828495979309082,Nonlinear,FullCP,SGD,0.8936783328589187
0.82,2.998629659751739,0.0025408267974853516,Nonlinear,SplitCP,SGD,-2.595024938830042
0.84,3.3487462162608415,0.41208314895629883,Nonlinear,RO-StabCP,SGD,-0.38501514442936274
0.84,3.2898912440495143,0.00987696647644043,Nonlinear,LOO-StabCP,SGD,-2.005376420274287
0.86,3.3351059917135375,0.40353894233703613,Nonlinear,OracleCP,SGD,-0.39411454860977135
0.86,3.45607192096579,6.698569059371948,Nonlinear,FullCP,SGD,0.8259820391201331
0.96,4.504548137883032,0.002502918243408203,Nonlinear,SplitCP,SGD,-2.6015533361754644
0.87,3.5862238933808555,0.4043452739715576,Nonlinear,RO-StabCP,SGD,-0.393247628601513
0.86,3.521880393079096,0.005811929702758789,Nonlinear,LOO-StabCP,SGD,-2.235679647279829
0.91,3.5728145123604858,0.3963658809661865,Nonlinear,OracleCP,SGD,-0.40190373649212624
0.91,3.6306209243224776,7.415245056152344,Nonlinear,FullCP,SGD,0.870125507997729
0.91,3.689007036992053,0.0025339126586914062,Nonlinear,SplitCP,SGD,-2.5962083588693465
0.91,3.7869137742307775,0.4107849597930908,Nonlinear,RO-StabCP,SGD,-0.38638546575256566
0.91,3.724694444679534,0.005812883377075195,Nonlinear,LOO-StabCP,SGD,-2.235608390135093
0.91,3.9681711025034554,0.41295599937438965,Nonlinear,OracleCP,SGD,-0.384096220127896
0.91,3.9868892314305544,7.0535571575164795,Nonlinear,FullCP,SGD,0.8484081899381981
0.9,3.827617127742781,0.0025339126586914062,Nonlinear,SplitCP,SGD,-2.5962083588693465
0.92,4.131690365922066,0.4055922031402588,Nonlinear,RO-StabCP,SGD,-0.3919104022095036
0.91,4.068726100360808,0.005850076675415039,Nonlinear,LOO-StabCP,SGD,-2.2328384416970635
0.9,3.5638116976839025,0.4202699661254883,Nonlinear,OracleCP,SGD,-0.37647164499819574
0.9,3.5042050032985843,8.41774296760559,Nonlinear,FullCP,SGD,0.9251956606072044
0.9,3.7531236327855964,0.002541065216064453,Nonlinear,SplitCP,SGD,-2.594984188702693
0.9,3.684136348315951,0.4148743152618408,Nonlinear,RO-StabCP,SGD,-0.3820834513733354
0.9,3.6250438119170525,0.005883216857910156,Nonlinear,LOO-StabCP,SGD,-2.2303851430356447
0.97,4.577773360124157,0.4984440803527832,Nonlinear,OracleCP,SGD,-0.3023835574254375
0.97,4.646236195297761,6.98661994934082,Nonlinear,FullCP,SGD,0.8442671196113981
0.88,3.9058309680607066,0.0025568008422851562,Nonlinear,SplitCP,SGD,-2.5923030992967444
0.97,4.818426170840451,0.41123008728027344,Nonlinear,RO-StabCP,SGD,-0.3859151180843312
0.97,4.756395562058758,0.005969047546386719,Nonlinear,LOO-StabCP,SGD,-2.2240949617263275
0.92,3.989262569714873,0.7568588256835938,Nonlinear,OracleCP,SGD,-0.1209851204263923
0.92,4.030615236631238,7.070911169052124,Nonlinear,FullCP,SGD,0.8494753812925205
0.97,5.082762527086754,0.0025391578674316406,Nonlinear,SplitCP,SGD,-2.59531029683283
0.93,4.165323202358548,0.4098241329193115,Nonlinear,RO-StabCP,SGD,-0.38740247130061944
0.92,4.106042074282118,0.009522199630737305,Nonlinear,LOO-StabCP,SGD,-2.0212627178815863
0.85,3.693289416606477,0.4199049472808838,Nonlinear,OracleCP,SGD,-0.37684900851487996
0.84,3.7031435484256496,7.5679121017456055,Nonlinear,FullCP,SGD,0.8789760792673439
0.81,3.3840266363948484,0.0025599002838134766,Nonlinear,SplitCP,SGD,-2.5917769514979194
0.85,3.9022052756973205,0.4229409694671631,Nonlinear,RO-StabCP,SGD,-0.373720243555606
0.85,3.8432388355721376,0.005880117416381836,Nonlinear,LOO-StabCP,SGD,-2.2306140016827753
0.94,3.818934367497515,0.4174511432647705,Nonlinear,OracleCP,SGD,-0.37939434521537513
0.92,3.8160309435442685,7.66757607460022,Nonlinear,FullCP,SGD,0.8846580935707525
0.95,4.375524939227345,0.002543926239013672,Nonlinear,SplitCP,SGD,-2.5944954851831166
0.95,4.013197917067442,0.41112828254699707,Nonlinear,RO-StabCP,SGD,-0.3860226459839468
0.94,3.9506273475243048,0.005866050720214844,Nonlinear,LOO-StabCP,SGD,-2.2316541862558763
0.93,4.0823988170176895,0.4174790382385254,Nonlinear,OracleCP,SGD,-0.3793653257034507
0.92,4.181053534188778,5.261289834976196,Nonlinear,FullCP,SGD,0.7210922269565742
0.95,4.403694788898878,0.002485990524291992,Nonlinear,SplitCP,SGD,-2.6045005310666762
0.94,4.350041246422056,0.6116909980773926,Nonlinear,RO-StabCP,SGD,-0.21346791073005708
0.93,4.292404080474685,0.005831003189086914,Nonlinear,LOO-StabCP,SGD,-2.234256721054951
0.79,3.107583812961239,0.4101388454437256,Nonlinear,OracleCP,SGD,-0.3870690954701077
0.79,3.1289690780259316,8.337157011032104,Nonlinear,FullCP,SGD,0.9210179805042007
0.92,4.0239125414315735,0.002748250961303711,Nonlinear,SplitCP,SGD,-2.560943611447689
0.81,3.2595321609139036,0.4162631034851074,Nonlinear,RO-StabCP,SGD,-0.38063208217822325
0.8,3.1975869725011195,0.005846738815307617,Nonlinear,LOO-StabCP,SGD,-2.2330863064712863
0.93,3.663916572340377,0.4129331111907959,Nonlinear,OracleCP,SGD,-0.3841202916690047
0.93,3.629386608151124,7.700069904327393,Nonlinear,FullCP,SGD,0.8864946678901237
0.93,3.7448489077365172,0.0025768280029296875,Nonlinear,SplitCP,SGD,-2.588914568593612
0.94,3.8461480827096954,0.42687010765075684,Nonlinear,RO-StabCP,SGD,-0.36970425638570814
0.93,3.7867555536908672,0.0059452056884765625,Nonlinear,LOO-StabCP,SGD,-2.2258331153388027
0.81,3.430603284792426,0.4035360813140869,Nonlinear,OracleCP,SGD,-0.394117627695217
0.78,3.416665306431855,6.832589149475098,Nonlinear,FullCP,SGD,0.8345853069395265
0.95,4.330710436966522,0.0025260448455810547,Nonlinear,SplitCP,SGD,-2.597558943560773
0.83,3.581177886773941,0.40248775482177734,Nonlinear,RO-StabCP,SGD,-0.39524732795258
0.82,3.5197529352993446,0.012780904769897461,Nonlinear,LOO-StabCP,SGD,-1.8934384010551308
0.91,3.4429889146987,0.51743483543396,Nonlinear,OracleCP,SGD,-0.286144336486367
0.91,3.446220485470773,7.1620800495147705,Nonlinear,FullCP,SGD,0.855039170748526
0.91,3.6611260786891333,0.002489805221557617,Nonlinear,SplitCP,SGD,-2.6038346266036356
0.91,3.6010469994048724,0.41673803329467773,Nonlinear,RO-StabCP,SGD,-0.3801368621627159
0.91,3.5410788446354813,0.012211322784423828,Nonlinear,LOO-StabCP,SGD,-1.9132372888102447
0.9,4.084900208343877,0.4039011001586914,Nonlinear,OracleCP,SGD,-0.39372496388324724
0.9,4.003676087665506,6.52524995803833,Nonlinear,FullCP,SGD,0.8145971525340812
1.0,5.489921826824569,0.0025169849395751953,Nonlinear,SplitCP,SGD,-2.599119383052732
0.91,4.223887178124073,0.42319488525390625,Nonlinear,RO-StabCP,SGD,-0.373459589837304
0.91,4.1641653400828265,0.005894899368286133,Nonlinear,LOO-StabCP,SGD,-2.2295236043383695
0.91,3.992166930485397,0.4582672119140625,Nonlinear,OracleCP,SGD,-0.3388812145295815
0.92,4.010496142787781,6.311908006668091,Nonlinear,FullCP,SGD,0.8001606605930683
0.94,4.311316438317833,0.0025620460510253906,Nonlinear,SplitCP,SGD,-2.5914130683749113
0.92,4.127221063072853,0.4071629047393799,Nonlinear,RO-StabCP,SGD,-0.39023179599754093
0.92,4.0653419787811895,0.005909919738769531,Nonlinear,LOO-StabCP,SGD,-2.2284184171299453
0.86,3.6423186542090145,0.4066812992095947,Nonlinear,OracleCP,SGD,-0.3907457976883801
0.86,3.735713121624112,5.777381181716919,Nonlinear,FullCP,SGD,0.7617310224929357
0.78,3.2564118700099542,0.002508878707885742,Nonlinear,SplitCP,SGD,-2.6005203342091945
0.86,3.8816001738659685,0.4012010097503662,Nonlinear,RO-StabCP,SGD,-0.3966379826095948
0.86,3.824882718513787,0.005852222442626953,Nonlinear,LOO-StabCP,SGD,-2.2326791747255688
0.96,3.6152427195793875,0.40106701850891113,Nonlinear,OracleCP,SGD,-0.3967830504803777
0.96,3.87786720085799,5.951793909072876,Nonlinear,FullCP,SGD,0.7746478846174563
0.93,3.5175082347183397,0.002524852752685547,Nonlinear,SplitCP,SGD,-2.5977639445001013
0.98,4.00741829184615,0.4027268886566162,Nonlinear,RO-StabCP,SGD,-0.39498937311084614
0.96,3.944831629048478,0.005935192108154297,Nonlinear,LOO-StabCP,SGD,-2.2265652193949697
0.92,3.7906371457563655,0.401508092880249,Nonlinear,OracleCP,SGD,-0.39630569656758374
0.9,3.7746230578959863,6.987854242324829,Nonlinear,FullCP,SGD,0.8443438375796092
0.92,3.8172185393260625,0.002526998519897461,Nonlinear,SplitCP,SGD,-2.5973950124530782
0.92,3.9332334222262633,0.631403923034668,Nonlinear,RO-StabCP,SGD,-0.1996927240798234
0.92,3.8742053450018705,0.005876064300537109,Nonlinear,LOO-StabCP,SGD,-2.2309134604625065
0.88,3.7119260845359445,0.4169449806213379,Nonlinear,OracleCP,SGD,-0.3799212500359029
0.88,3.791434212941645,9.468022108078003,Nonlinear,FullCP,SGD,0.9762592633471457
0.81,3.4735535953273597,0.007498025894165039,Nonlinear,SplitCP,SGD,-2.1250530640913725
0.88,3.8945259249276485,0.4123399257659912,Nonlinear,RO-StabCP,SGD,-0.3847446115960266
0.88,3.835892215707213,0.013178110122680664,Nonlinear,LOO-StabCP,SGD,-1.880146867597959
0.82,3.381614369167299,0.40862083435058594,Nonlinear,OracleCP,SGD,-0.38867949376617966
0.82,3.430888832134414,7.369248151779175,Nonlinear,FullCP,SGD,0.867423181184728
0.79,2.995399523250421,0.0025582313537597656,Nonlinear,SplitCP,SGD,-2.592060182641635
0.83,3.5454536488997395,0.4133908748626709,Nonlinear,RO-StabCP,SGD,-0.3836391141638047
0.83,3.4873708532839425,0.005887031555175781,Nonlinear,LOO-StabCP,SGD,-2.2301036363125144
0.94,3.8960367693123055,0.4096870422363281,Nonlinear,OracleCP,SGD,-0.3875477718883365
0.93,3.9029840138520426,6.254472970962524,Nonlinear,FullCP,SGD,0.7961907200332816
0.99,4.702235167434556,0.0025148391723632812,Nonlinear,SplitCP,SGD,-2.5994897834861894
0.96,4.0666941356463715,0.4107820987701416,Nonlinear,RO-StabCP,SGD,-0.3863884905244732
0.94,4.007984126194538,0.005869865417480469,Nonlinear,LOO-StabCP,SGD,-2.231371856012289
0.8,3.040040762814775,0.4055507183074951,Nonlinear,OracleCP,SGD,-0.3919548250442255
0.8,3.0606322674320694,6.811491250991821,Nonlinear,FullCP,SGD,0.8332422031282086
0.82,3.1718740604257514,0.007322072982788086,Nonlinear,SplitCP,SGD,-2.135365946601145
0.83,3.205269841272511,0.4044790267944336,Nonlinear,RO-StabCP,SGD,-0.39310399267616186
0.82,3.145907949154824,0.005760908126831055,Nonlinear,LOO-StabCP,SGD,-2.2395090507114115
0.89,3.7263856932787593,0.4118940830230713,Nonlinear,OracleCP,SGD,-0.3852144467638711
0.89,3.7050300351184546,6.326523065567017,Nonlinear,FullCP,SGD,0.8011650957520711
0.88,3.49971866795615,0.005919933319091797,Nonlinear,SplitCP,SGD,-2.227683185053022
